loan_id,loan_amount,loan_term,credit_score,income,employment_status,purpose_loan,property_ownership,approval_status
B93FC2D72,137,9,3,3654,Unemployed,Investment,Rented,1
510FE6E3F,329,9,1,5236,Employed,Investment,Mortgaged,0
E9DB8593F,464,3,4,9132,Employed,Investment,Mortgaged,0
1B40010B4,662,1,4,7695,Unemployed,Debt Consolidation,Rented,1
8602FDB3C,537,1,3,5119,Unemployed,Home Improvement,Rented,0
37579D500,875,3,2,5733,Unemployed,Home Improvement,Rented,1
295BDB595,382,5,4,8627,Self-employed,Education,Rented,1
9EF2DA716,126,3,2,5229,Self-employed,Home Improvement,Rented,1
BE78BD20C,325,9,3,8811,Self-employed,Home Improvement,Owned,1
2E20D18EC,376,9,4,2150,Self-employed,Home Improvement,Rented,1
43637F436,897,3,2,4272,Employed,Investment,Mortgaged,1
E66D01DF3,708,3,1,7379,Employed,Investment,Mortgaged,1
769DE90E6,383,5,2,9554,Self-employed,Debt Consolidation,Owned,1
D866D7AD1,978,2,2,6351,Employed,Investment,Rented,1
DE370165E,580,6,2,4108,Self-employed,Investment,Mortgaged,1
12FB54C1F,552,7,2,3795,Self-employed,Home Improvement,Mortgaged,0
F4D91155A,928,9,1,8539,Unemployed,Debt Consolidation,Rented,1
4A2739D94,915,6,3,7516,Self-employed,Debt Consolidation,Owned,1
F41EDA068,758,3,2,7281,Employed,Home Improvement,Rented,1
40F509183,615,5,2,4427,Self-employed,Home Improvement,Rented,1
2C9717450,646,4,4,5514,Unemployed,Debt Consolidation,Rented,1
FD7E30F5B,291,5,4,2348,Employed,Small Business Funding,Rented,0
973853418,148,8,1,4078,Unemployed,Home Improvement,Rented,1
C072D94D8,611,8,1,8214,Self-employed,Home Improvement,Owned,0
167459BB3,116,6,1,2396,Self-employed,Debt Consolidation,Mortgaged,0
A8255F9A4,271,1,4,9605,Self-employed,Small Business Funding,Rented,1
ABCDEDC55,319,8,2,8145,Self-employed,Small Business Funding,Mortgaged,0
3B5D5C467,257,8,4,4976,Employed,Education,Mortgaged,1
A79FE0E50,576,2,3,4609,Self-employed,Small Business Funding,Rented,0
B360DDA8C,145,4,1,3158,Unemployed,Home Improvement,Mortgaged,1
FB43B82AF,472,2,1,2145,Employed,Investment,Rented,1
1795601EA,617,4,1,4226,Employed,Debt Consolidation,Rented,0
5B3A6033C,198,10,3,2263,Employed,Home Improvement,Rented,1
94F939F75,991,7,2,7430,Unemployed,Debt Consolidation,Owned,0
46905FE7D,844,9,2,6299,Unemployed,Small Business Funding,Rented,1
58D796E5E,136,8,2,7930,Unemployed,Debt Consolidation,Rented,1
67100D14B,379,9,1,8842,Unemployed,Home Improvement,Mortgaged,1
D0E40500B,448,8,2,5101,Self-employed,Investment,Owned,0
D7BD1B430,596,2,4,4106,Self-employed,Home Improvement,Mortgaged,1
87E091DB7,401,7,1,5080,Unemployed,Education,Mortgaged,1
5C3EE0C71,280,2,3,2987,Unemployed,Debt Consolidation,Rented,1
8DAB48A6C,706,11,3,3347,Self-employed,Home Improvement,Owned,0
14E2C4718,198,2,2,8310,Self-employed,Small Business Funding,Owned,1
962F08D0C,799,4,1,3360,Unemployed,Small Business Funding,Rented,1
F489F34C1,215,1,4,9050,Employed,Home Improvement,Owned,1
2B45024EA,290,5,4,9546,Employed,Education,Rented,1
6FFEF4B47,352,6,1,9041,Unemployed,Debt Consolidation,Owned,0
4A74FD109,260,9,2,4838,Employed,Education,Owned,1
785D771F5,355,10,3,3726,Self-employed,Investment,Rented,0
80A22450B,422,8,3,4289,Employed,Home Improvement,Owned,1
78A13CEAE,227,2,4,9957,Unemployed,Education,Owned,1
A24E7F77D,117,1,4,8076,Employed,Investment,Owned,1
4A413FF59,892,2,4,7785,Employed,Education,Mortgaged,0
DA2740069,834,7,3,2907,Employed,Investment,Rented,1
DA3193798,665,4,4,3183,Self-employed,Small Business Funding,Mortgaged,1
D584AA7EA,669,10,3,4824,Self-employed,Small Business Funding,Owned,1
ECADC0416,422,5,3,3258,Self-employed,Home Improvement,Owned,0
3C71E33E6,971,7,2,7572,Unemployed,Education,Mortgaged,1
D145E7FA1,785,3,2,2198,Employed,Small Business Funding,Owned,0
038485EC8,891,10,2,7596,Self-employed,Debt Consolidation,Owned,1
CDDDED73E,725,2,4,3056,Self-employed,Small Business Funding,Rented,1
A5B315F57,387,7,3,4455,Employed,Small Business Funding,Owned,1
B181A69F0,953,5,4,7208,Unemployed,Education,Rented,1
1232D2BD2,762,1,3,9774,Employed,Investment,Rented,0
9E3D95506,738,1,2,8364,Unemployed,Debt Consolidation,Mortgaged,1
B3CE3B47A,254,9,2,9236,Employed,Debt Consolidation,Mortgaged,1
D3A90E15F,589,5,4,5365,Self-employed,Investment,Owned,1
9CC791357,485,1,3,3260,Self-employed,Education,Mortgaged,1
0965EA5DD,884,7,4,5978,Self-employed,Small Business Funding,Rented,0
830A45BBF,203,9,1,7279,Unemployed,Investment,Mortgaged,0
4669BBD52,492,11,4,7951,Employed,Debt Consolidation,Rented,1
486FC7242,910,1,2,8983,Unemployed,Debt Consolidation,Mortgaged,1
EB17805E0,345,10,3,4835,Self-employed,Small Business Funding,Owned,1
42BA987AD,275,4,3,3313,Unemployed,Small Business Funding,Mortgaged,0
75FB9AFC1,138,3,4,3902,Unemployed,Home Improvement,Owned,0
0C815B04A,576,5,2,8697,Unemployed,Investment,Mortgaged,0
718B861A7,781,7,1,5975,Employed,Small Business Funding,Rented,1
C45B982C6,858,8,4,2577,Unemployed,Home Improvement,Mortgaged,1
80C47A2E0,637,2,3,8676,Unemployed,Education,Mortgaged,1
FC7CDE41C,966,7,2,6430,Unemployed,Debt Consolidation,Rented,1
D5C816CC8,917,1,3,3020,Self-employed,Investment,Rented,1
8D3078237,507,7,3,5653,Self-employed,Education,Mortgaged,1
E95E7BA79,624,8,3,5844,Employed,Investment,Rented,1
492B0E189,927,2,3,5573,Self-employed,Investment,Rented,1
CB919F2DE,605,9,1,4293,Employed,Small Business Funding,Mortgaged,1
AD6C09477,924,1,2,7442,Self-employed,Home Improvement,Owned,1
761F79C5F,135,6,4,9914,Employed,Investment,Mortgaged,0
7BFEDEBDA,784,1,2,8058,Employed,Education,Mortgaged,1
39A5F1079,119,3,2,9951,Employed,Investment,Owned,0
621560B26,420,11,2,2610,Self-employed,Home Improvement,Mortgaged,1
627D984F9,875,6,4,2328,Unemployed,Debt Consolidation,Mortgaged,0
E4BD164B6,611,3,2,2546,Self-employed,Investment,Rented,1
945FEFC2E,499,8,4,2338,Unemployed,Education,Mortgaged,1
011DD8894,753,5,4,9338,Self-employed,Debt Consolidation,Owned,1
7BD5C2EB4,982,2,1,5181,Unemployed,Debt Consolidation,Owned,0
D90B2FFF3,570,4,3,5041,Self-employed,Small Business Funding,Rented,1
34EB14D97,242,9,4,2806,Employed,Small Business Funding,Mortgaged,1
600DAD27A,191,4,3,3033,Employed,Investment,Mortgaged,0
8284E44C9,453,10,2,5273,Employed,Education,Mortgaged,1
A5571947A,933,10,3,5987,Unemployed,Small Business Funding,Mortgaged,1
3E08CBB41,899,8,3,9424,Unemployed,Home Improvement,Owned,0
A59343651,826,5,3,5333,Employed,Home Improvement,Owned,0
08DF3FCAA,953,11,2,4740,Unemployed,Debt Consolidation,Rented,1
FDDEF01C8,150,11,2,6525,Employed,Debt Consolidation,Mortgaged,0
77D159ED4,764,10,4,7626,Self-employed,Debt Consolidation,Owned,1
D3F8BA5D5,797,1,4,9233,Unemployed,Home Improvement,Mortgaged,1
20E67DA4A,674,7,1,6901,Unemployed,Small Business Funding,Owned,0
786C5B644,289,3,2,3696,Self-employed,Small Business Funding,Owned,1
5A4F37884,224,10,1,5650,Unemployed,Investment,Rented,1
B8C2DEAB9,249,8,2,8755,Unemployed,Education,Mortgaged,0
4A1296768,413,3,3,7708,Unemployed,Home Improvement,Rented,1
B5FDAED6B,669,1,1,4082,Self-employed,Debt Consolidation,Rented,1
C21CECBC2,441,5,1,3998,Employed,Education,Rented,1
F4136F77A,404,2,1,6652,Employed,Debt Consolidation,Rented,1
1F9C6CE89,791,11,2,3685,Self-employed,Education,Rented,1
B1E96826A,781,4,4,6586,Self-employed,Education,Rented,1
4371794E0,937,1,1,3603,Self-employed,Small Business Funding,Rented,0
BA5043600,882,9,4,6349,Employed,Investment,Mortgaged,0
84396BB0C,153,6,2,6112,Self-employed,Investment,Rented,1
359CFC512,543,8,1,2260,Employed,Debt Consolidation,Mortgaged,1
A65BF3609,712,11,2,5796,Self-employed,Home Improvement,Mortgaged,1
3BA138C26,363,4,4,7944,Unemployed,Investment,Owned,1
86789F242,152,9,4,7375,Employed,Home Improvement,Rented,1
118AF4614,671,2,1,4775,Employed,Debt Consolidation,Mortgaged,1
BC6817188,719,9,4,7982,Self-employed,Home Improvement,Owned,1
4BA75316A,104,5,3,7543,Unemployed,Education,Owned,1
AE32C0CA8,202,6,3,2500,Employed,Education,Rented,0
145E83379,295,3,1,3015,Self-employed,Debt Consolidation,Rented,1
9B99320D6,873,4,2,4333,Unemployed,Home Improvement,Rented,1
7DB907032,976,6,2,4054,Employed,Home Improvement,Rented,1
A132EE1AA,983,7,2,9664,Self-employed,Debt Consolidation,Mortgaged,1
E31811EA3,449,1,3,5963,Unemployed,Investment,Mortgaged,1
D3556DB0D,146,7,4,7318,Employed,Small Business Funding,Rented,1
20470B52C,966,1,3,5674,Employed,Investment,Rented,1
FDAE146AF,922,5,4,6055,Unemployed,Small Business Funding,Mortgaged,0
2CBC0E22C,919,6,3,4706,Self-employed,Home Improvement,Rented,0
20ADBC2E8,755,2,2,9080,Self-employed,Small Business Funding,Owned,1
0632C3D8F,368,10,2,8135,Unemployed,Small Business Funding,Mortgaged,1
6D0E5502B,469,9,2,9585,Employed,Home Improvement,Owned,1
5B5F473C3,735,10,1,7781,Unemployed,Education,Owned,1
CB41FCDBB,205,6,1,4099,Unemployed,Small Business Funding,Owned,1
8CD4729DA,769,7,4,8386,Unemployed,Debt Consolidation,Owned,1
4BD36C224,758,10,1,7338,Employed,Investment,Rented,1
AE6B847A6,756,8,3,4565,Unemployed,Home Improvement,Rented,1
B092B5915,219,11,3,5017,Unemployed,Home Improvement,Rented,1
D6DE1E2B3,930,10,4,2108,Employed,Small Business Funding,Rented,1
AA8FF1780,886,1,4,5422,Employed,Education,Mortgaged,0
D87BB16B9,703,8,2,7016,Unemployed,Education,Rented,0
F14F3A26F,157,4,1,2065,Self-employed,Investment,Mortgaged,1
2FC65E975,445,10,2,5081,Unemployed,Investment,Owned,1
1D028D4B6,840,8,1,6297,Employed,Education,Mortgaged,1
0A712C5AA,573,6,1,7913,Employed,Education,Rented,1
FF7109D79,216,11,4,4948,Employed,Education,Owned,1
09C8F774F,929,9,2,2213,Self-employed,Small Business Funding,Owned,1
D2434F941,890,11,2,8211,Employed,Debt Consolidation,Rented,1
67F7816AE,226,4,1,8902,Self-employed,Investment,Owned,1
62C6A1559,492,2,1,9009,Employed,Home Improvement,Owned,0
27F8284E8,740,2,4,6422,Employed,Education,Owned,1
945BFFA0E,157,5,3,7169,Unemployed,Education,Mortgaged,1
DB24FE595,733,10,2,3040,Self-employed,Debt Consolidation,Owned,1
20D5E2990,612,9,2,6618,Unemployed,Education,Owned,1
B76C50A81,850,3,4,9988,Self-employed,Investment,Mortgaged,1
496DABBC8,901,8,4,9473,Employed,Education,Rented,0
100E1B4CF,195,4,2,9559,Employed,Debt Consolidation,Mortgaged,0
CA1955193,737,6,2,2987,Self-employed,Small Business Funding,Mortgaged,1
93BEB383B,217,10,1,5195,Unemployed,Investment,Rented,1
71AACB916,659,6,3,7099,Self-employed,Small Business Funding,Rented,1
D38533832,700,3,2,2503,Self-employed,Home Improvement,Mortgaged,0
49CBD3FAB,587,5,4,7344,Self-employed,Debt Consolidation,Owned,0
E01A9063D,336,3,1,2755,Employed,Home Improvement,Rented,1
0358CBC9B,984,11,1,3341,Self-employed,Home Improvement,Owned,0
0697A650C,996,11,4,8616,Employed,Home Improvement,Rented,1
89EF820DD,371,1,4,7963,Unemployed,Home Improvement,Owned,1
DFD258E8A,288,7,1,8010,Employed,Debt Consolidation,Mortgaged,1
EC3C8C669,803,4,4,9001,Unemployed,Small Business Funding,Mortgaged,1
2DB5313DA,546,7,1,4588,Unemployed,Education,Mortgaged,0
A7A0692F5,680,3,4,3381,Unemployed,Home Improvement,Mortgaged,1
18EEEE2B6,889,11,1,7602,Employed,Education,Rented,0
5EB03C559,960,5,2,9012,Self-employed,Education,Mortgaged,0
46638818E,346,5,2,9021,Employed,Home Improvement,Owned,0
7CD414636,175,2,4,4987,Unemployed,Investment,Mortgaged,1
8387F53BE,253,11,3,9020,Self-employed,Education,Mortgaged,0
A9D14AF8C,755,10,2,7548,Employed,Investment,Mortgaged,1
901E71DD6,534,2,1,4844,Unemployed,Small Business Funding,Mortgaged,0
7E2E5D1C6,185,4,3,7616,Unemployed,Education,Rented,1
E0B2170DA,796,4,1,4519,Self-employed,Debt Consolidation,Rented,1
EC3640BF9,384,4,1,7690,Employed,Small Business Funding,Rented,0
57C60185A,319,6,2,5726,Self-employed,Small Business Funding,Owned,0
D1793FBD9,168,2,4,8981,Self-employed,Investment,Owned,0
E3CD6B22B,146,6,4,3887,Self-employed,Home Improvement,Mortgaged,1
EB68A3225,193,7,1,3323,Self-employed,Debt Consolidation,Owned,1
001AB4E70,849,11,2,5809,Employed,Debt Consolidation,Owned,1
EC2D44BA8,552,10,1,5747,Self-employed,Investment,Owned,1
A697E77FA,303,3,3,4131,Unemployed,Investment,Owned,1
52D7B9605,317,11,1,4424,Unemployed,Small Business Funding,Rented,1
FD799EEA6,573,8,2,5384,Unemployed,Investment,Rented,0
5230B6DB0,531,2,1,7748,Self-employed,Home Improvement,Owned,0
8FC4BB2AC,440,11,2,7439,Unemployed,Small Business Funding,Owned,1
01260328A,650,8,4,4251,Employed,Small Business Funding,Rented,1
DCB9277ED,711,11,2,7474,Self-employed,Small Business Funding,Mortgaged,1
46B13FA46,388,5,3,3008,Self-employed,Debt Consolidation,Rented,1
B570A6B6F,353,2,2,3317,Self-employed,Debt Consolidation,Owned,0
98AE2BC74,833,7,3,8647,Employed,Small Business Funding,Owned,1
52AEBAD14,456,2,3,5216,Self-employed,Home Improvement,Owned,1
94EB73375,122,6,1,6634,Self-employed,Education,Rented,1
5A7C017F5,861,10,3,2016,Unemployed,Small Business Funding,Owned,0
06536F631,621,3,2,6670,Unemployed,Investment,Rented,0
279C361D9,857,9,4,3802,Self-employed,Education,Mortgaged,0
014A5A307,936,3,2,4623,Employed,Debt Consolidation,Owned,1
21CD5B402,199,11,4,9158,Unemployed,Debt Consolidation,Owned,1
FC06696DF,901,3,3,7158,Self-employed,Education,Mortgaged,1
F76F8F859,279,5,1,2129,Unemployed,Investment,Rented,1
F8D5710BD,322,7,3,8258,Unemployed,Debt Consolidation,Owned,1
BC498DDAC,861,8,3,3473,Employed,Debt Consolidation,Owned,0
4DE7EC72C,758,11,4,2949,Self-employed,Small Business Funding,Owned,1
4085E9D74,541,7,2,5996,Unemployed,Home Improvement,Owned,1
8D72D9C1F,707,9,1,3068,Self-employed,Investment,Mortgaged,0
E66067932,868,5,1,6311,Employed,Small Business Funding,Rented,1
BBE6D2C47,424,10,1,3623,Employed,Home Improvement,Mortgaged,1
B6D0A3396,615,11,1,4895,Unemployed,Debt Consolidation,Rented,1
5373A5FD3,115,3,2,7534,Employed,Home Improvement,Mortgaged,0
DDC4A8076,891,6,1,4736,Unemployed,Debt Consolidation,Mortgaged,1
ECEC36A99,435,5,4,7098,Self-employed,Small Business Funding,Rented,1
69C186005,858,4,4,4312,Unemployed,Debt Consolidation,Owned,0
AFEDF650C,357,2,1,3946,Unemployed,Home Improvement,Owned,1
90E5D90C6,596,7,1,7559,Employed,Small Business Funding,Mortgaged,0
BB88F1147,995,5,2,2616,Self-employed,Home Improvement,Mortgaged,1
7E4DF66D1,259,4,2,9548,Self-employed,Home Improvement,Mortgaged,1
FF0D02CDC,574,8,1,3869,Unemployed,Education,Owned,1
361AF0703,951,9,2,2300,Self-employed,Debt Consolidation,Rented,1
F9447BFC4,763,9,3,2984,Self-employed,Debt Consolidation,Owned,1
C172E67D7,789,3,1,7290,Unemployed,Home Improvement,Mortgaged,1
3E1CAAF21,774,3,2,5691,Unemployed,Debt Consolidation,Owned,1
2EAF1D7FB,479,5,4,6501,Self-employed,Investment,Owned,1
87331F844,644,5,1,5426,Unemployed,Debt Consolidation,Owned,1
B4E5C0833,790,10,1,2160,Employed,Small Business Funding,Rented,0
817FA2270,526,2,4,7914,Self-employed,Debt Consolidation,Mortgaged,1
F2E3C60E5,712,1,4,7671,Unemployed,Investment,Owned,1
5411B08AE,367,8,2,2025,Self-employed,Home Improvement,Owned,1
50AC4052C,934,3,4,2082,Self-employed,Debt Consolidation,Mortgaged,1
2B1E2A235,676,1,3,2172,Employed,Small Business Funding,Owned,0
6187CD976,516,1,1,2998,Employed,Investment,Owned,0
01D323FF6,267,11,3,7804,Self-employed,Education,Owned,0
36341BAE7,941,2,2,8937,Employed,Home Improvement,Owned,1
33DA8BAE0,142,6,4,5141,Unemployed,Home Improvement,Mortgaged,1
5FB930604,655,6,1,4882,Self-employed,Home Improvement,Owned,1
12C700F04,384,3,4,6101,Employed,Investment,Rented,1
C7A3B3A50,496,4,4,4843,Self-employed,Debt Consolidation,Owned,0
74E158CF0,111,2,2,9362,Self-employed,Debt Consolidation,Rented,0
00E7B7694,706,2,2,6620,Unemployed,Debt Consolidation,Mortgaged,1
7840EB08A,401,7,2,4110,Unemployed,Debt Consolidation,Owned,1
AEE95B1B9,997,1,2,5084,Unemployed,Home Improvement,Rented,1
268C1359E,352,7,1,4045,Employed,Education,Rented,0
FF6DF1BA0,598,1,3,2760,Employed,Home Improvement,Owned,1
9E17FC3B0,853,6,3,2204,Employed,Education,Owned,1
44AD84E3B,134,3,1,6992,Unemployed,Education,Mortgaged,0
88061BBDA,826,8,4,7884,Self-employed,Debt Consolidation,Mortgaged,0
D1D67658D,948,6,1,8183,Unemployed,Small Business Funding,Owned,1
52875E17E,189,11,3,7284,Employed,Investment,Mortgaged,1
4D11F0CC6,875,2,3,5102,Employed,Small Business Funding,Mortgaged,0
D235D80B5,704,8,1,4035,Employed,Education,Mortgaged,1
2A3149B08,701,5,2,3552,Unemployed,Small Business Funding,Mortgaged,0
3FB214719,517,8,4,9816,Employed,Education,Owned,1
79A900CEF,214,8,1,6972,Unemployed,Home Improvement,Owned,0
9763688FD,716,6,3,9999,Self-employed,Home Improvement,Rented,0
5D0C8D616,295,2,2,2824,Unemployed,Debt Consolidation,Mortgaged,0
E79EE51D3,925,8,4,4956,Employed,Investment,Owned,1
0300F9B95,600,11,3,5748,Self-employed,Home Improvement,Rented,1
32B630458,725,6,4,4445,Employed,Investment,Mortgaged,1
893FE34AA,592,6,2,7578,Self-employed,Debt Consolidation,Rented,0
0F01393F4,174,8,3,7912,Employed,Investment,Mortgaged,1
7E91D2C01,512,1,2,9390,Unemployed,Home Improvement,Owned,1
44C93D1CA,475,2,1,8777,Employed,Home Improvement,Rented,1
CE6864E5F,519,9,1,7197,Unemployed,Small Business Funding,Owned,0
F7A49CE05,828,11,4,5896,Unemployed,Small Business Funding,Mortgaged,0
191D1401A,376,8,2,2838,Self-employed,Small Business Funding,Mortgaged,0
7128EEE79,860,7,2,6695,Unemployed,Investment,Mortgaged,1
F42E87FA6,775,7,4,8768,Unemployed,Home Improvement,Rented,0
770AFD4B4,493,5,4,5683,Unemployed,Debt Consolidation,Rented,1
57DD586D5,968,2,4,3961,Self-employed,Education,Rented,0
5CEEF0C7B,556,11,1,2937,Employed,Home Improvement,Owned,1
F75D9F80C,291,6,4,9982,Employed,Small Business Funding,Rented,1
F29848213,838,10,1,4931,Unemployed,Small Business Funding,Mortgaged,1
F183B5379,788,3,4,9595,Unemployed,Investment,Owned,1
6EF7B072F,198,4,2,2424,Employed,Small Business Funding,Mortgaged,1
39E4C8A73,647,10,2,8530,Unemployed,Investment,Mortgaged,1
549724FBA,195,11,4,5310,Employed,Debt Consolidation,Rented,1
FB503ED9B,763,2,4,5051,Self-employed,Small Business Funding,Rented,1
D05B41730,762,2,1,4905,Unemployed,Investment,Rented,1
54D033E7E,289,8,3,8766,Unemployed,Small Business Funding,Mortgaged,0
01C6512FD,835,8,1,4137,Employed,Investment,Owned,0
7DC7917E7,136,10,2,8528,Employed,Home Improvement,Rented,0
A44A28E12,879,6,4,6046,Self-employed,Investment,Rented,1
B045B1644,468,5,2,5210,Unemployed,Education,Owned,0
D541A182A,794,8,3,7092,Employed,Debt Consolidation,Mortgaged,0
F7FA3B3EE,624,4,1,4694,Self-employed,Home Improvement,Mortgaged,1
9AC897AB9,378,11,2,5595,Employed,Debt Consolidation,Owned,1
EBD407B20,316,4,1,3267,Employed,Home Improvement,Rented,1
F16E6C4EA,966,5,4,5576,Self-employed,Small Business Funding,Owned,1
3FCA56D38,972,1,2,2421,Self-employed,Investment,Rented,0
C2553C774,897,1,3,7301,Self-employed,Small Business Funding,Owned,1
7DF2BB4EC,372,2,1,5266,Self-employed,Debt Consolidation,Mortgaged,1
56DA50807,980,8,1,9017,Self-employed,Debt Consolidation,Mortgaged,1
A2B1D0EB0,161,7,3,3657,Self-employed,Home Improvement,Mortgaged,1
6FB8DD29E,695,10,2,4100,Unemployed,Debt Consolidation,Mortgaged,0
48E874B04,979,9,2,9129,Self-employed,Investment,Owned,1
D2901AEEA,828,5,1,7109,Unemployed,Debt Consolidation,Owned,1
020445170,441,2,3,5939,Employed,Small Business Funding,Rented,1
33B65A25A,496,7,1,2684,Employed,Investment,Owned,1
7A93EAE13,798,8,1,4226,Self-employed,Debt Consolidation,Rented,0
C36522A37,118,7,4,6388,Employed,Education,Owned,0
B6890D1A0,276,7,2,4422,Self-employed,Education,Owned,1
26D7C6DB3,711,5,2,9226,Self-employed,Small Business Funding,Owned,1
44018748B,495,2,4,3077,Unemployed,Home Improvement,Owned,1
0794A3D66,544,6,2,5985,Employed,Home Improvement,Mortgaged,1
D9197D97D,332,4,2,5840,Self-employed,Debt Consolidation,Owned,1
3AED4A300,175,10,2,5316,Employed,Investment,Rented,1
FFD9C9C97,364,2,3,9316,Unemployed,Home Improvement,Mortgaged,0
AEA8D6443,554,9,4,4843,Employed,Education,Owned,1
31D92062C,895,7,1,5439,Unemployed,Home Improvement,Owned,0
83595EB0E,817,6,3,6111,Unemployed,Education,Rented,1
3784B1B6F,834,5,1,6271,Unemployed,Home Improvement,Mortgaged,1
39C936A65,483,3,4,7659,Self-employed,Small Business Funding,Mortgaged,1
CF66545A6,663,10,4,7525,Self-employed,Investment,Mortgaged,1
82FF22788,950,10,4,7586,Employed,Debt Consolidation,Mortgaged,1
C647B012D,605,4,2,3903,Self-employed,Education,Rented,0
7D2985E15,466,3,3,6224,Self-employed,Home Improvement,Owned,1
FAD8F3EAC,243,11,4,5294,Employed,Debt Consolidation,Owned,1
B77FE5A40,984,8,1,6979,Unemployed,Education,Mortgaged,0
72E27C72D,168,3,2,7363,Unemployed,Education,Rented,1
E230E868A,198,7,2,2425,Employed,Small Business Funding,Owned,1
D73B92EE7,495,7,3,4401,Self-employed,Home Improvement,Mortgaged,0
1CC3A4737,124,7,3,2749,Employed,Debt Consolidation,Mortgaged,1
1BCA673FA,990,7,3,6839,Employed,Home Improvement,Rented,1
938EF8C9B,568,2,2,9493,Self-employed,Home Improvement,Rented,1
71D47E693,583,10,4,9771,Employed,Investment,Rented,1
D500378A0,664,3,1,7122,Self-employed,Education,Mortgaged,1
9F40AA164,250,10,4,6574,Self-employed,Education,Rented,0
DDA6EC208,243,9,1,7071,Employed,Investment,Mortgaged,1
462AD0727,668,3,4,9248,Unemployed,Investment,Owned,1
339137D26,138,2,3,2043,Self-employed,Home Improvement,Mortgaged,1
AD6D02FFE,208,9,1,8298,Unemployed,Education,Mortgaged,0
A0466BA1C,792,10,2,7042,Self-employed,Debt Consolidation,Owned,0
F6C364F62,141,9,1,3559,Unemployed,Small Business Funding,Rented,1
6F345DF1F,285,4,2,8035,Employed,Investment,Rented,0
CC2052B67,497,9,4,9071,Self-employed,Debt Consolidation,Mortgaged,1
6CC7AD975,322,3,3,6194,Employed,Debt Consolidation,Mortgaged,1
0DCB616D5,733,7,1,5468,Employed,Home Improvement,Owned,0
